__UUID4__;31feb345-54b2-40af-a3d5-ee8d5e94ea91
__CREATED-ON__;2022-03-14 17:27:39.378778
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
INFO;2022-03-14 17:27:39.378778;;;SERIAL-PORT;COM13
INFO;2022-03-14 17:27:39.378778;;;PROTOCOL-NAME;_iblrig_tasks_passive_opto_long
INFO;2022-03-14 17:27:39.378778;;;CREATOR-NAME;["guido", "f57f5115-7350-4565-8b05-61d0b690112e", "local"]
INFO;2022-03-14 17:27:39.378778;;;PROJECT-NAME;serotonin_inference
INFO;2022-03-14 17:27:39.378778;;;EXPERIMENT-NAME;_iblrig_tasks
INFO;2022-03-14 17:27:39.378778;;;BOARD-NAME;_iblrig_mainenlab_ephys_0
INFO;2022-03-14 17:27:39.378778;;;SETUP-NAME;passive_opto_long
INFO;2022-03-14 17:27:39.378778;;;BPOD-GUI-VERSION;
INFO;2022-03-14 17:27:39.378778;;;NET-PORT;36000
INFO;2022-03-14 17:27:39.378778;;;SUBJECT-NAME;['_iblrig_test_mouse', '34567c78-a0c5-4116-b808-39c361d47282']
INFO;2022-03-14 17:27:39.811486;;;This is a PYBPOD file. Find more info at http://pybpod.readthedocs.io;
INFO;2022-03-14 17:27:39.811486;;;BPOD-API-VERSION;1.8.2
INFO;2022-03-14 17:27:39.811486;;;SESSION-NAME;20220314-172734
INFO;2022-03-14 17:27:39.811486;;;SESSION-STARTED;2022-03-14 17:27:39.378778
TRIAL;2022-03-14 17:27:40.956562;;;New trial;
EVENT;2022-03-14 17:27:40.966559;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:40.966559;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:40.966559;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:40.966559;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:40.966559;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:40.966559;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:40.966559;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:40.966559;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:40.966559;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:40.966559;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:40.966559;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:40.966559;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:40.966559;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:40.966559;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:40.966559;0.01;;158;Tup
END-TRIAL;2022-03-14 17:27:40.966559;;;The trial ended;
INFO;2022-03-14 17:27:40.966559;1.467213;1.477215;TRIAL-BPOD-TIME;0.010001999999999844
STATE;2022-03-14 17:27:40.966559;0;0.01;TimerTrig;0.01
TRIAL;2022-03-14 17:27:42.248186;;;New trial;
EVENT;2022-03-14 17:27:42.258194;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:42.258194;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:42.258194;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:42.258194;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:42.258194;0.0018000000000000002;;97;Port2Out
EVENT;2022-03-14 17:27:42.258194;0.0019;;99;Port3Out
EVENT;2022-03-14 17:27:42.258194;0.0019;;101;Port4Out
EVENT;2022-03-14 17:27:42.258194;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:42.258194;0.0021000000000000003;;94;Port1In
EVENT;2022-03-14 17:27:42.258194;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:42.258194;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:42.258194;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:42.258194;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:42.258194;0.0041;;95;Port1Out
EVENT;2022-03-14 17:27:42.258194;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:42.258194;0.0049;;96;Port2In
EVENT;2022-03-14 17:27:42.258194;0.0049;;98;Port3In
EVENT;2022-03-14 17:27:42.258194;0.0049;;100;Port4In
EVENT;2022-03-14 17:27:42.258194;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:42.258194;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:42.258194;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:42.258194;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:42.258194;0.01;;158;Tup
END-TRIAL;2022-03-14 17:27:42.258194;;;The trial ended;
INFO;2022-03-14 17:27:42.258194;2.758713;2.768715;TRIAL-BPOD-TIME;0.010001999999999622
STATE;2022-03-14 17:27:42.258194;0;0.01;TimerTrig;0.01
TRIAL;2022-03-14 17:27:43.718187;;;New trial;
EVENT;2022-03-14 17:27:43.728185;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:43.728185;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:43.728185;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:43.728185;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:43.728185;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:43.728185;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:43.728185;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:43.728185;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:43.728185;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:43.728185;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:43.728185;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:43.728185;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:43.728185;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:43.728185;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:43.728185;0.01;;158;Tup
END-TRIAL;2022-03-14 17:27:43.728185;;;The trial ended;
INFO;2022-03-14 17:27:43.728185;4.228713;4.238715;TRIAL-BPOD-TIME;0.010002000000000066
STATE;2022-03-14 17:27:43.728185;0;0.01;TimerTrig;0.01
TRIAL;2022-03-14 17:27:44.808187;;;New trial;
EVENT;2022-03-14 17:27:44.818142;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:44.818142;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:44.818142;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:44.818142;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:44.818142;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:44.818142;0.0025;;97;Port2Out
EVENT;2022-03-14 17:27:44.818142;0.0025;;99;Port3Out
EVENT;2022-03-14 17:27:44.818142;0.0025;;101;Port4Out
EVENT;2022-03-14 17:27:44.818142;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:44.818142;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:44.818142;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:44.818142;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:44.818142;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:44.818142;0.0049;;94;Port1In
EVENT;2022-03-14 17:27:44.818142;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:44.818142;0.0055000000000000005;;96;Port2In
EVENT;2022-03-14 17:27:44.818142;0.0055000000000000005;;98;Port3In
EVENT;2022-03-14 17:27:44.818142;0.0055000000000000005;;100;Port4In
EVENT;2022-03-14 17:27:44.818142;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:44.818142;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:44.818142;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:44.818142;0.006900000000000001;;95;Port1Out
EVENT;2022-03-14 17:27:44.818142;0.01;;158;Tup
END-TRIAL;2022-03-14 17:27:44.818142;;;The trial ended;
INFO;2022-03-14 17:27:44.818142;5.318713;5.328716;TRIAL-BPOD-TIME;0.010003000000000206
STATE;2022-03-14 17:27:44.818142;0;0.01;TimerTrig;0.01
TRIAL;2022-03-14 17:27:46.018189;;;New trial;
EVENT;2022-03-14 17:27:46.028197;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:46.028197;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:46.028197;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:46.028197;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:46.028197;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:46.028197;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:46.028197;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:46.028197;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:46.028197;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:46.028197;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:46.028197;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:46.028197;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:46.028197;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-14 17:27:46.028197;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-14 17:27:46.028197;0.0095;;94;Port1In
EVENT;2022-03-14 17:27:46.028197;0.01;;158;Tup
END-TRIAL;2022-03-14 17:27:46.028197;;;The trial ended;
INFO;2022-03-14 17:27:46.028197;6.528913;6.538915;TRIAL-BPOD-TIME;0.010002000000000066
STATE;2022-03-14 17:27:46.028197;0;0.01;TimerTrig;0.01
