__UUID4__;b8a6d63c-a47b-4b47-b439-30f6b78b2224
__CREATED-ON__;2022-03-15 10:43:12.268883
__DEF-URL__;http://pybpod-api.readthedocs.org
__DEF-TEXT__;This file contains data recorded during a session from the PyBpod system
__SOFTWARE__;PyBpod API v1.8.2
__HAS-HEADER__
TYPE;PC-TIME;BPOD-INITIAL-TIME;BPOD-FINAL-TIME;MSG;+INFO
INFO;2022-03-15 10:43:12.268883;;;SERIAL-PORT;COM13
INFO;2022-03-15 10:43:12.268883;;;PROTOCOL-NAME;_iblrig_tasks_passive_opto_long
INFO;2022-03-15 10:43:12.268883;;;CREATOR-NAME;["guido", "f57f5115-7350-4565-8b05-61d0b690112e", "local"]
INFO;2022-03-15 10:43:12.268883;;;PROJECT-NAME;serotonin_inference
INFO;2022-03-15 10:43:12.268883;;;EXPERIMENT-NAME;_iblrig_tasks
INFO;2022-03-15 10:43:12.268883;;;BOARD-NAME;_iblrig_mainenlab_ephys_0
INFO;2022-03-15 10:43:12.268883;;;SETUP-NAME;passive_opto_long
INFO;2022-03-15 10:43:12.268883;;;BPOD-GUI-VERSION;
INFO;2022-03-15 10:43:12.268883;;;NET-PORT;36000
INFO;2022-03-15 10:43:12.268883;;;SUBJECT-NAME;['_iblrig_test_mouse', '34567c78-a0c5-4116-b808-39c361d47282']
INFO;2022-03-15 10:43:12.699097;;;This is a PYBPOD file. Find more info at http://pybpod.readthedocs.io;
INFO;2022-03-15 10:43:12.699097;;;BPOD-API-VERSION;1.8.2
INFO;2022-03-15 10:43:12.699097;;;SESSION-NAME;20220315-104307
INFO;2022-03-15 10:43:12.699097;;;SESSION-STARTED;2022-03-15 10:43:12.268883
TRIAL;2022-03-15 10:43:14.689059;;;New trial;
EVENT;2022-03-15 10:43:14.699089;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:14.699089;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:14.699089;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:14.699089;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:14.699089;0.002;;94;Port1In
EVENT;2022-03-15 10:43:14.699089;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:14.699089;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:14.699089;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:14.699089;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:14.699089;0.004;;95;Port1Out
EVENT;2022-03-15 10:43:14.699089;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:14.699089;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:14.699089;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:14.699089;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:14.699089;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:14.699089;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:14.699089;0.0068000000000000005;;97;Port2Out
EVENT;2022-03-15 10:43:14.699089;0.006900000000000001;;99;Port3Out
EVENT;2022-03-15 10:43:14.699089;0.006900000000000001;;101;Port4Out
EVENT;2022-03-15 10:43:14.699089;0.0099;;96;Port2In
EVENT;2022-03-15 10:43:14.699089;0.0099;;98;Port3In
EVENT;2022-03-15 10:43:14.699089;0.0099;;100;Port4In
EVENT;2022-03-15 10:43:14.699089;0.01;;158;Tup
END-TRIAL;2022-03-15 10:43:14.699089;;;The trial ended;
INFO;2022-03-15 10:43:14.699089;2.312013;2.322016;TRIAL-BPOD-TIME;0.010003000000000206
STATE;2022-03-15 10:43:14.699089;0;0.01;TimerTrig;0.01
TRIAL;2022-03-15 10:43:17.579092;;;New trial;
EVENT;2022-03-15 10:43:17.589064;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:17.589064;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:17.589064;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:17.589064;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:17.589064;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:17.589064;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:17.589064;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:17.589064;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:17.589064;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:17.589064;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:17.589064;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:17.589064;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:17.589064;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:17.589064;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:17.589064;0.0077;;94;Port1In
EVENT;2022-03-15 10:43:17.589064;0.0097;;95;Port1Out
EVENT;2022-03-15 10:43:17.589064;0.01;;158;Tup
END-TRIAL;2022-03-15 10:43:17.589064;;;The trial ended;
INFO;2022-03-15 10:43:17.589064;5.202013;5.212016;TRIAL-BPOD-TIME;0.010003000000000206
STATE;2022-03-15 10:43:17.589064;0;0.01;TimerTrig;0.01
TRIAL;2022-03-15 10:43:20.389070;;;New trial;
EVENT;2022-03-15 10:43:20.399102;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:20.399102;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:20.399102;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:20.399102;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:20.399102;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:20.399102;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:20.399102;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:20.399102;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:20.399102;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:20.399102;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:20.399102;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:20.399102;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:20.399102;0.006;;97;Port2Out
EVENT;2022-03-15 10:43:20.399102;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:20.399102;0.0061;;99;Port3Out
EVENT;2022-03-15 10:43:20.399102;0.0061;;101;Port4Out
EVENT;2022-03-15 10:43:20.399102;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:20.399102;0.0091;;96;Port2In
EVENT;2022-03-15 10:43:20.399102;0.0091;;98;Port3In
EVENT;2022-03-15 10:43:20.399102;0.0091;;100;Port4In
EVENT;2022-03-15 10:43:20.399102;0.01;;158;Tup
END-TRIAL;2022-03-15 10:43:20.399102;;;The trial ended;
INFO;2022-03-15 10:43:20.399102;8.011912;8.021917;TRIAL-BPOD-TIME;0.010004999999999598
STATE;2022-03-15 10:43:20.399102;0;0.01;TimerTrig;0.01
TRIAL;2022-03-15 10:43:22.849100;;;New trial;
EVENT;2022-03-15 10:43:22.859095;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:22.859095;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:22.859095;0.001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:22.859095;0.0015;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:22.859095;0.002;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:22.859095;0.0025;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:22.859095;0.003;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:22.859095;0.0035;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:22.859095;0.004;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:22.859095;0.0045000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:22.859095;0.005;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:22.859095;0.0055000000000000005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:22.859095;0.0058000000000000005;;97;Port2Out
EVENT;2022-03-15 10:43:22.859095;0.0059;;99;Port3Out
EVENT;2022-03-15 10:43:22.859095;0.0059;;101;Port4Out
EVENT;2022-03-15 10:43:22.859095;0.006;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:22.859095;0.006500000000000001;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:22.859095;0.0089;;98;Port3In
EVENT;2022-03-15 10:43:22.859095;0.0089;;100;Port4In
EVENT;2022-03-15 10:43:22.859095;0.009000000000000001;;96;Port2In
EVENT;2022-03-15 10:43:22.859095;0.01;;158;Tup
END-TRIAL;2022-03-15 10:43:22.859095;;;The trial ended;
INFO;2022-03-15 10:43:22.859095;10.471913;10.481916;TRIAL-BPOD-TIME;0.010002999999999318
STATE;2022-03-15 10:43:22.859095;0;0.01;TimerTrig;0.01
TRIAL;2022-03-15 10:43:25.709100;;;New trial;
EVENT;2022-03-15 10:43:25.719094;0.0001;;102;GlobalTimer1_Start
EVENT;2022-03-15 10:43:25.719094;0.0005;;118;GlobalTimer1_End
EVENT;2022-03-15 10:43:25.719094;0.0009000000000000001;;95;Port1Out
